freq,duration,unit,geo,year,value,duration_id
A,DOM,PER,N1-3,2012,5777112.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,1489881.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,1941286.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,3905121.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,1074564.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,18628902.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,84908064.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,17342909.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,371389983.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,1353968.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,2658927.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,83539578.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,471264431.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,21483338.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,101090835.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,3028091.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,10404311.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,4989593.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,22914818.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,1800988.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,38128.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,3269376.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,165635.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,19655079.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,23553957.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,8657057.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,9618923.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,1603955.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,1890993.0,2012_N1-3_DOM
A,DOM,PER,N1-3,2012,66096023.0,2012_N1-3_DOM
A,DOM,PER,N15-28,2012,105023.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,21690.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,503459.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,1712029.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,94816.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,21008885.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,563367.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,3918601.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,23132015.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,126076.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,10504291.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,244485.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,144713.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,62421.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,2568690.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,14561.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,30632.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,575526.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,884794.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,371538.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,150759.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,149850.0,2012_N15-28_DOM
A,DOM,PER,N15-28,2012,624259.0,2012_N15-28_DOM
A,DOM,PER,N29-91,2012,15098.0,2012_N29-91_DOM
A,DOM,PER,N29-91,2012,119525.0,2012_N29-91_DOM
A,DOM,PER,N29-91,2012,7059804.0,2012_N29-91_DOM
A,DOM,PER,N29-91,2012,248909.0,2012_N29-91_DOM
A,DOM,PER,N29-91,2012,2422668.0,2012_N29-91_DOM
A,DOM,PER,N29-91,2012,7621768.0,2012_N29-91_DOM
A,DOM,PER,N29-91,2012,2209592.0,2012_N29-91_DOM
A,DOM,PER,N29-91,2012,59445.0,2012_N29-91_DOM
A,DOM,PER,N29-91,2012,18323.0,2012_N29-91_DOM
A,DOM,PER,N29-91,2012,1314430.0,2012_N29-91_DOM
A,DOM,PER,N29-91,2012,411677.0,2012_N29-91_DOM
A,DOM,PER,N29-91,2012,257895.0,2012_N29-91_DOM
A,DOM,PER,N29-91,2012,127392.0,2012_N29-91_DOM
A,DOM,PER,N29-91,2012,48418.0,2012_N29-91_DOM
A,DOM,PER,N29-91,2012,156173.0,2012_N29-91_DOM
A,DOM,PER,N4-7,2012,2754951.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,710276.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,793350.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,1737957.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,193192.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,5478588.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,34121923.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,2511941.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,130574680.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,171642.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,2052074.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,18156738.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,160608423.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,4397840.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,45408323.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,1152573.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,2852261.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,862511.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,11160309.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,253095.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,273082.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,20633.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,5423957.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,8982064.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,1786514.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,4873182.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,303238.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,1369704.0,2012_N4-7_DOM
A,DOM,PER,N4-7,2012,20744559.0,2012_N4-7_DOM
A,DOM,PER,N8-14,2012,348935.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,243283.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,235158.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,487900.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,31570.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,1256478.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,9219375.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,445426.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,49284496.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,53921.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,725565.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,6949915.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,58988728.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,729625.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,22228743.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,626498.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,570917.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,182970.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,5162305.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,135218.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,53219.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,1459967.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,4879826.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,903047.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,948106.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,61252.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,157499.0,2012_N8-14_DOM
A,DOM,PER,N8-14,2012,3912082.0,2012_N8-14_DOM
A,DOM,PER,N92-365,2012,194693.0,2012_N92-365_DOM
A,DOM,PER,N92-365,2012,97199.0,2012_N92-365_DOM
A,DOM,PER,N92-365,2012,253882.0,2012_N92-365_DOM
A,DOM,PER,N92-365,2012,76044.0,2012_N92-365_DOM
A,DOM,PER,N_GE1,2012,9015192.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,2485447.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,3006110.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,6225061.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,1336115.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,25986952.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,130076882.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,20437399.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,579512541.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,1603942.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,6257327.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,115084699.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,721869246.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,26771129.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,181517827.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,5111093.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,13990742.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,6108903.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,43131050.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,2204661.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,43172.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,3635701.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,200378.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,27526206.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,38586107.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,11845548.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,15639388.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,1974899.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,3582368.0,2012_N_GE1_DOM
A,DOM,PER,N_GE1,2012,91533096.0,2012_N_GE1_DOM
A,DOM,PER,N_GE4,2012,3238081.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,995566.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,1064823.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,2319940.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,261551.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,7358050.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,45168818.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,3094490.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,208122559.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,249974.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,3598400.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,31545121.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,250604815.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,5287791.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,80426993.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,2083001.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,3586431.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,1119309.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,20216232.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,403672.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,366324.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,34743.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,7871127.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,15032150.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,3188491.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,6020465.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,370944.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,1691375.0,2012_N_GE4_DOM
A,DOM,PER,N_GE4,2012,25437073.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N1-3,2012,1690351.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,103823.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,1044745.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,1056313.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,125507.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,8374137.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,51319053.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,13126467.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,195349029.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,773819.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,860080.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,31019918.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,248701511.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,12104501.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,66220618.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,1242799.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,5829409.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,1722666.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,7677959.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,913902.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,22011.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,1846188.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,16595.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,11460281.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,10774227.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,5087893.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,7128085.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,520025.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,621040.0,2012_N1-3_DOM
A,DOM,PER_VFR,N1-3,2012,31043737.0,2012_N1-3_DOM
A,DOM,PER_VFR,N15-28,2012,85983.0,2012_N15-28_DOM
A,DOM,PER_VFR,N15-28,2012,5516784.0,2012_N15-28_DOM
A,DOM,PER_VFR,N15-28,2012,85500.0,2012_N15-28_DOM
A,DOM,PER_VFR,N15-28,2012,1210123.0,2012_N15-28_DOM
A,DOM,PER_VFR,N15-28,2012,6064749.0,2012_N15-28_DOM
A,DOM,PER_VFR,N15-28,2012,2935894.0,2012_N15-28_DOM
A,DOM,PER_VFR,N15-28,2012,31087.0,2012_N15-28_DOM
A,DOM,PER_VFR,N15-28,2012,36739.0,2012_N15-28_DOM
A,DOM,PER_VFR,N15-28,2012,751098.0,2012_N15-28_DOM
A,DOM,PER_VFR,N15-28,2012,214335.0,2012_N15-28_DOM
A,DOM,PER_VFR,N15-28,2012,75217.0,2012_N15-28_DOM
A,DOM,PER_VFR,N15-28,2012,103942.0,2012_N15-28_DOM
A,DOM,PER_VFR,N15-28,2012,354023.0,2012_N15-28_DOM
A,DOM,PER_VFR,N29-91,2012,1663737.0,2012_N29-91_DOM
A,DOM,PER_VFR,N29-91,2012,39450.0,2012_N29-91_DOM
A,DOM,PER_VFR,N29-91,2012,589981.0,2012_N29-91_DOM
A,DOM,PER_VFR,N29-91,2012,1852542.0,2012_N29-91_DOM
A,DOM,PER_VFR,N29-91,2012,516414.0,2012_N29-91_DOM
A,DOM,PER_VFR,N29-91,2012,253252.0,2012_N29-91_DOM
A,DOM,PER_VFR,N29-91,2012,179173.0,2012_N29-91_DOM
A,DOM,PER_VFR,N29-91,2012,25712.0,2012_N29-91_DOM
A,DOM,PER_VFR,N29-91,2012,46263.0,2012_N29-91_DOM
A,DOM,PER_VFR,N4-7,2012,403805.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,77000.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,163043.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,1694254.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,13831905.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,1007452.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,49077415.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,84509.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,425627.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,5399216.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,59468621.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,1992156.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,21658710.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,287473.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,817481.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,235851.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,2670090.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,94990.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,149567.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,781342.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,2756631.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,584025.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,2143133.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,30185.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,361407.0,2012_N4-7_DOM
A,DOM,PER_VFR,N4-7,2012,6765316.0,2012_N4-7_DOM
A,DOM,PER_VFR,N8-14,2012,60848.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,40601.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,265865.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,3015283.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,138284.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,16063604.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,150280.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,2086966.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,18836559.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,337899.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,8657913.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,117239.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,164501.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,50788.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,1050086.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,35726.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,24565.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,152454.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,1240825.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,215779.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,435528.0,2012_N8-14_DOM
A,DOM,PER_VFR,N8-14,2012,1457862.0,2012_N8-14_DOM
A,DOM,PER_VFR,N_GE1,2012,2169693.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,193464.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,1266642.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,1172972.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,136058.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,10453546.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,68439607.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,14293158.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,267693644.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,899144.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,1562005.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,40314407.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,334974805.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,14494273.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,99992857.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,1696600.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,6851172.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,2022614.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,12412982.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,1045483.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,23041.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,2042843.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,18839.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,12622079.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,15095222.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,5988627.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,9856951.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,555354.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,1063673.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE1,2012,39684225.0,2012_N_GE1_DOM
A,DOM,PER_VFR,N_GE4,2012,479342.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,89641.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,221897.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,116659.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,2079409.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,17120555.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,1166691.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,72344615.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,125325.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,701925.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,9294490.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,86273294.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,2389772.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,33772238.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,453801.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,1021763.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,299948.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,4735023.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,131581.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,196656.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,1161798.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,4320995.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,900734.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,2728867.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,35329.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,442633.0,2012_N_GE4_DOM
A,DOM,PER_VFR,N_GE4,2012,8640488.0,2012_N_GE4_DOM
A,DOM,PROF,N1-3,2012,1717256.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,207260.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,71643.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,418541.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,28553.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,793856.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,28872955.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,896335.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,65025167.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,147849.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,150078.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,6427107.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,75652361.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,3768472.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,13198014.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,750595.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,292002.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,288037.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,6570308.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,281687.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,112257.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,1018548.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,3045864.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,635066.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,36584.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,74257.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,768860.0,2012_N1-3_DOM
A,DOM,PROF,N1-3,2012,15350695.0,2012_N1-3_DOM
A,DOM,PROF,N15-28,2012,830140.0,2012_N15-28_DOM
A,DOM,PROF,N15-28,2012,20172.0,2012_N15-28_DOM
A,DOM,PROF,N15-28,2012,278675.0,2012_N15-28_DOM
A,DOM,PROF,N15-28,2012,1060562.0,2012_N15-28_DOM
A,DOM,PROF,N15-28,2012,326031.0,2012_N15-28_DOM
