freq,purpose,duration,unit,geo,year,value,purpose_id
A,DOM,PER,N1-3,NR,2012,11614059.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,2900170.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,3842109.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,6866989.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,1823074.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,36200298.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,167615290.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,26928655.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,701109826.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,2313852.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,5495625.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,166220655.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,886218485.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,39189392.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,184861260.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,5817978.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,20305731.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,8905635.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,42155530.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,3283417.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,54737.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,4741715.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,330686.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,33326859.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,47242930.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,13546352.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,19599109.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,2994580.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,3918960.0,2012_NR_DOM
A,DOM,PER,N1-3,NR,2012,120588222.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,33244872.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,10614008.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,11472056.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,23911932.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,4283424.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,93177462.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,486135358.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,48635464.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,2636919254.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,4490253.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,45245827.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,511456481.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,3155053736.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,73470314.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,967732011.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,26059625.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,44102860.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,17214765.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,269361020.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,6168173.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,114612.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,7678334.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,583761.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,106035696.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,180907884.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,45267559.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,58910475.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,5358753.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,16404408.0,2012_NR_DOM
A,DOM,PER,N_GE1,NR,2012,289985777.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,21630813.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,7713838.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,7629947.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,17044943.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,2460350.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,56977164.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,318520067.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,21706809.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,1935809428.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,2176400.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,39750202.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,345235825.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,2268835251.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,34280922.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,782870751.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,20241647.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,23797129.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,8309130.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,227205490.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,2884756.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,2936620.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,253075.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,72708836.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,133664955.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,31721207.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,39311366.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,2364172.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,12485448.0,2012_NR_DOM
A,DOM,PER,N_GE4,NR,2012,169397555.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,8100581.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,2673447.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,1686456.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,4216062.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,1617664.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,19976418.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,66134529.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,7240863.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,315209097.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,960278.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,3227669.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,100647320.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,396244201.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,15153577.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,53601903.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,2259167.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,9571654.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,4790826.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,26726922.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,1156127.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,25274.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,1616497.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,304347.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,17183699.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,21730134.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,5087977.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,5013135.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,2030987.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,1910308.0,2012_NR_DOM
A,DOM,PER_HOL,N1-3,NR,2012,60912870.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,24728542.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,9725448.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,6856200.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,18797620.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,3822711.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,57474764.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,254290500.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,21995025.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,1518294470.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,2196530.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,33925459.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,305858994.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,1795758975.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,33146006.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,506231838.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,16476348.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,26618994.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,9489041.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,198515977.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,2044079.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,66241.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,2408231.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,543743.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,76817586.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,94584841.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,26636084.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,25585391.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,3801103.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,7570009.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE1,NR,2012,166236529.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,16627961.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,7052000.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,5169745.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,14581558.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,2205046.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,37498346.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,188155971.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,14754163.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,1203085372.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,1236252.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,30697790.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,205211674.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,1399514775.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,17992430.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,452629935.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,14217181.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,17047340.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,4698215.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,171789056.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,887952.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,791734.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,239397.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,59633887.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,72854706.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,21548107.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,20572257.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,1770116.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,5659701.0,2012_NR_DOM
A,DOM,PER_HOL,N_GE4,NR,2012,105323659.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,437925.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,151755.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,1031769.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,22572.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,374498.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,4854390.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,142454.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,30482926.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,489045.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,4796049.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,39068034.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,2006320.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,10971321.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,1139199.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,136002.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,1168786.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,1762024.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,557594.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,386927.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,177448.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,4539026.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,863449.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,433206.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,86437.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,721228.0,2012_NR_DOM
A,DOM,PER_OTH,N1-3,NR,2012,4386589.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,2361417.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,847810.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,2506747.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,172883.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,5589683.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,26227383.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,178481.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,177329282.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,2274216.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,51675324.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,218263876.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,3490878.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,67464339.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,3182510.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,396448.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,2623860.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,6622275.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,1649179.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,970326.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,491576.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,25692117.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,3075835.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,549909.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,462287.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,4481671.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE1,NR,2012,9119745.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,1923492.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,696055.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,1474978.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,5215185.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,21372993.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,146846356.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,1785171.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,46879275.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,179195842.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,1484558.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,56493018.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,2043311.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,260446.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,1455075.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,4860251.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,1091585.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,583399.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,314128.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,21153091.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,2212386.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,116703.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,375850.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,3760443.0,2012_NR_DOM
A,DOM,PER_OTH,N_GE4,NR,2012,4733156.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,3075553.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,223323.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,2003898.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,1619158.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,182838.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,15849381.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,96626372.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,19545338.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,355417803.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,1317390.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,1778911.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,60777286.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,450906250.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,22029495.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,120288036.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,2419612.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,10598075.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,2946023.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,13666584.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,1569696.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,28323.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,2738290.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,24852.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,15965712.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,20973770.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,7594926.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,14152768.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,877156.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,1287424.0,2012_NR_DOM
A,DOM,PER_VFR,N1-3,NR,2012,55288763.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,6154913.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,865839.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,3768045.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,2607565.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,287831.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,30113015.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,205617475.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,26461957.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,941295503.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,2225609.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,9046152.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,153922162.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,1141030885.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,36833430.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,394035834.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,6400767.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,17087418.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,5101864.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,64222768.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,2474915.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,37370.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,4299777.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,38531.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,28726534.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,60630926.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,15555639.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,32775174.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,1095363.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,4352728.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE1,NR,2012,114629503.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,3079361.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,642516.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,1764147.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,988407.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,14263634.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,108991103.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,6916619.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,585877700.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,908219.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,7267241.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,93144876.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,690124635.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,14803935.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,273747798.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,3981155.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,6489343.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,2155841.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,50556183.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,905219.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,1561487.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,12760822.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,39657157.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,7960713.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,18622406.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,218206.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,3065304.0,2012_NR_DOM
A,DOM,PER_VFR,N_GE4,NR,2012,59340740.0,2012_NR_DOM
A,DOM,PROF,N1-3,NR,2012,2687934.0,2012_NR_DOM
A,DOM,PROF,N1-3,NR,2012,355043.0,2012_NR_DOM
A,DOM,PROF,N1-3,NR,2012,127854.0,2012_NR_DOM
A,DOM,PROF,N1-3,NR,2012,666555.0,2012_NR_DOM
A,DOM,PROF,N1-3,NR,2012,47661.0,2012_NR_DOM
A,DOM,PROF,N1-3,NR,2012,1178209.0,2012_NR_DOM
A,DOM,PROF,N1-3,NR,2012,46730191.0,2012_NR_DOM
A,DOM,PROF,N1-3,NR,2012,1315600.0,2012_NR_DOM
A,DOM,PROF,N1-3,NR,2012,106128149.0,2012_NR_DOM
A,DOM,PROF,N1-3,NR,2012,171124.0,2012_NR_DOM
A,DOM,PROF,N1-3,NR,2012,284369.0,2012_NR_DOM
A,DOM,PROF,N1-3,NR,2012,11972568.0,2012_NR_DOM
A,DOM,PROF,N1-3,NR,2012,121800640.0,2012_NR_DOM
