head,relation,tail
F,TOOK_TRIP,289
F,TOOK_TRIP,289
F,TOOK_TRIP,289
F,TOOK_TRIP,290
F,TOOK_TRIP,290
F,TOOK_TRIP,290
F,TOOK_TRIP,291
F,TOOK_TRIP,291
F,TOOK_TRIP,291
F,TOOK_TRIP,292
F,TOOK_TRIP,292
F,TOOK_TRIP,292
F,TOOK_TRIP,293
F,TOOK_TRIP,293
F,TOOK_TRIP,293
F,TOOK_TRIP,294
F,TOOK_TRIP,294
F,TOOK_TRIP,294
F,TOOK_TRIP,295
F,TOOK_TRIP,295
F,TOOK_TRIP,295
F,TOOK_TRIP,296
F,TOOK_TRIP,296
F,TOOK_TRIP,296
F,TOOK_TRIP,297
F,TOOK_TRIP,297
F,TOOK_TRIP,297
F,TOOK_TRIP,298
F,TOOK_TRIP,298
F,TOOK_TRIP,298
F,TOOK_TRIP,299
F,TOOK_TRIP,299
F,TOOK_TRIP,300
F,TOOK_TRIP,300
F,TOOK_TRIP,300
F,TOOK_TRIP,301
F,TOOK_TRIP,301
F,TOOK_TRIP,301
F,TOOK_TRIP,302
F,TOOK_TRIP,302
F,TOOK_TRIP,303
F,TOOK_TRIP,304
F,TOOK_TRIP,304
F,TOOK_TRIP,304
F,TOOK_TRIP,305
F,TOOK_TRIP,305
F,TOOK_TRIP,306
F,TOOK_TRIP,306
F,TOOK_TRIP,306
F,TOOK_TRIP,307
F,TOOK_TRIP,307
F,TOOK_TRIP,307
F,TOOK_TRIP,308
F,TOOK_TRIP,308
F,TOOK_TRIP,308
F,TOOK_TRIP,309
F,TOOK_TRIP,309
F,TOOK_TRIP,309
F,TOOK_TRIP,310
F,TOOK_TRIP,310
F,TOOK_TRIP,311
F,TOOK_TRIP,311
F,TOOK_TRIP,311
F,TOOK_TRIP,312
F,TOOK_TRIP,312
F,TOOK_TRIP,312
F,TOOK_TRIP,313
F,TOOK_TRIP,313
F,TOOK_TRIP,313
F,TOOK_TRIP,314
F,TOOK_TRIP,314
F,TOOK_TRIP,314
F,TOOK_TRIP,315
F,TOOK_TRIP,315
F,TOOK_TRIP,315
F,TOOK_TRIP,316
F,TOOK_TRIP,316
F,TOOK_TRIP,316
F,TOOK_TRIP,317
F,TOOK_TRIP,317
F,TOOK_TRIP,317
F,TOOK_TRIP,318
F,TOOK_TRIP,318
F,TOOK_TRIP,318
F,TOOK_TRIP,319
F,TOOK_TRIP,319
F,TOOK_TRIP,319
F,TOOK_TRIP,320
F,TOOK_TRIP,320
F,TOOK_TRIP,320
F,TOOK_TRIP,321
F,TOOK_TRIP,321
F,TOOK_TRIP,321
F,TOOK_TRIP,322
