head,relation,tail
Y15-24,TOOK_TRIP,273
Y15-24,TOOK_TRIP,274
Y15-24,TOOK_TRIP,274
Y15-24,TOOK_TRIP,274
Y15-24,TOOK_TRIP,275
Y15-24,TOOK_TRIP,275
Y15-24,TOOK_TRIP,275
Y15-24,TOOK_TRIP,276
Y15-24,TOOK_TRIP,276
Y15-24,TOOK_TRIP,276
Y15-24,TOOK_TRIP,277
Y15-24,TOOK_TRIP,277
Y15-24,TOOK_TRIP,277
Y15-24,TOOK_TRIP,278
Y15-24,TOOK_TRIP,278
Y15-24,TOOK_TRIP,278
Y15-24,TOOK_TRIP,279
Y15-24,TOOK_TRIP,279
Y15-24,TOOK_TRIP,279
Y15-24,TOOK_TRIP,280
Y15-24,TOOK_TRIP,280
Y15-24,TOOK_TRIP,280
Y15-24,TOOK_TRIP,281
Y15-24,TOOK_TRIP,281
Y15-24,TOOK_TRIP,281
Y15-24,TOOK_TRIP,282
Y15-24,TOOK_TRIP,282
Y15-24,TOOK_TRIP,282
Y15-24,TOOK_TRIP,283
Y15-24,TOOK_TRIP,283
Y15-24,TOOK_TRIP,283
Y15-24,TOOK_TRIP,284
Y15-24,TOOK_TRIP,284
Y15-24,TOOK_TRIP,284
Y15-24,TOOK_TRIP,285
Y15-24,TOOK_TRIP,285
Y15-24,TOOK_TRIP,285
Y15-24,TOOK_TRIP,286
Y15-24,TOOK_TRIP,286
Y15-24,TOOK_TRIP,286
Y15-24,TOOK_TRIP,287
Y15-24,TOOK_TRIP,287
Y15-24,TOOK_TRIP,287
Y15-24,TOOK_TRIP,288
Y15-24,TOOK_TRIP,288
Y15-24,TOOK_TRIP,288
Y15-24,TOOK_TRIP,289
Y15-24,TOOK_TRIP,289
Y15-24,TOOK_TRIP,289
Y15-24,TOOK_TRIP,290
Y15-24,TOOK_TRIP,290
Y15-24,TOOK_TRIP,290
Y15-24,TOOK_TRIP,291
Y15-24,TOOK_TRIP,291
Y15-24,TOOK_TRIP,291
Y15-24,TOOK_TRIP,292
Y15-24,TOOK_TRIP,292
Y15-24,TOOK_TRIP,293
Y15-24,TOOK_TRIP,293
Y15-24,TOOK_TRIP,293
Y15-24,TOOK_TRIP,294
Y15-24,TOOK_TRIP,294
Y15-24,TOOK_TRIP,294
Y15-24,TOOK_TRIP,295
Y15-24,TOOK_TRIP,295
Y15-24,TOOK_TRIP,295
Y15-24,TOOK_TRIP,296
Y15-24,TOOK_TRIP,296
Y15-24,TOOK_TRIP,296
Y15-24,TOOK_TRIP,297
Y15-24,TOOK_TRIP,297
Y15-24,TOOK_TRIP,297
Y15-24,TOOK_TRIP,298
Y15-24,TOOK_TRIP,298
Y15-24,TOOK_TRIP,298
Y15-24,TOOK_TRIP,299
Y15-24,TOOK_TRIP,299
Y15-24,TOOK_TRIP,300
Y15-24,TOOK_TRIP,300
Y15-24,TOOK_TRIP,300
Y15-24,TOOK_TRIP,306
Y15-24,TOOK_TRIP,306
Y15-24,TOOK_TRIP,307
Y15-24,TOOK_TRIP,308
Y15-24,TOOK_TRIP,308
Y15-24,TOOK_TRIP,308
Y15-24,TOOK_TRIP,311
Y15-24,TOOK_TRIP,311
Y15-24,TOOK_TRIP,312
Y15-24,TOOK_TRIP,312
Y15-24,TOOK_TRIP,312
Y15-24,TOOK_TRIP,313
Y15-24,TOOK_TRIP,313
Y15-24,TOOK_TRIP,314
Y15-24,TOOK_TRIP,314
Y15-24,TOOK_TRIP,318
Y15-24,TOOK_TRIP,318
Y15-24,TOOK_TRIP,319
Y15-24,TOOK_TRIP,319
Y15-24,TOOK_TRIP,319
Y15-24,TOOK_TRIP,321
Y15-24,TOOK_TRIP,321
Y15-24,TOOK_TRIP,322
Y15-24,TOOK_TRIP,322
Y15-24,TOOK_TRIP,322
Y15-24,TOOK_TRIP,323
Y15-24,TOOK_TRIP,323
Y15-24,TOOK_TRIP,325
Y15-24,TOOK_TRIP,325
Y15-24,TOOK_TRIP,328
Y15-24,TOOK_TRIP,328
Y15-24,TOOK_TRIP,329
Y15-24,TOOK_TRIP,329
Y15-24,TOOK_TRIP,329
Y15-24,TOOK_TRIP,330
Y15-24,TOOK_TRIP,330
Y15-24,TOOK_TRIP,333
Y15-24,TOOK_TRIP,333
Y15-24,TOOK_TRIP,335
Y15-24,TOOK_TRIP,335
Y15-24,TOOK_TRIP,335
Y15-24,TOOK_TRIP,336
Y15-24,TOOK_TRIP,336
Y15-24,TOOK_TRIP,337
Y15-24,TOOK_TRIP,337
