head,relation,tail
945,TO_DESTINATION,DK
976,TO_DESTINATION,DK
1007,TO_DESTINATION,DK
1038,TO_DESTINATION,DK
1069,TO_DESTINATION,DK
1100,TO_DESTINATION,DK
1131,TO_DESTINATION,DK
1162,TO_DESTINATION,DK
1190,TO_DESTINATION,DK
1223,TO_DESTINATION,DK
1254,TO_DESTINATION,DK
1285,TO_DESTINATION,DK
1316,TO_DESTINATION,DK
1348,TO_DESTINATION,DK
1380,TO_DESTINATION,DK
1412,TO_DESTINATION,DK
1444,TO_DESTINATION,DK
1473,TO_DESTINATION,DK
1507,TO_DESTINATION,DK
1539,TO_DESTINATION,DK
1571,TO_DESTINATION,DK
1604,TO_DESTINATION,DK
1637,TO_DESTINATION,DK
1670,TO_DESTINATION,DK
1702,TO_DESTINATION,DK
1735,TO_DESTINATION,DK
1765,TO_DESTINATION,DK
1801,TO_DESTINATION,DK
1834,TO_DESTINATION,DK
1867,TO_DESTINATION,DK
1899,TO_DESTINATION,DK
1931,TO_DESTINATION,DK
1963,TO_DESTINATION,DK
1994,TO_DESTINATION,DK
2026,TO_DESTINATION,DK
2056,TO_DESTINATION,DK
2091,TO_DESTINATION,DK
2123,TO_DESTINATION,DK
2155,TO_DESTINATION,DK
2188,TO_DESTINATION,DK
2220,TO_DESTINATION,DK
2252,TO_DESTINATION,DK
2284,TO_DESTINATION,DK
2316,TO_DESTINATION,DK
2345,TO_DESTINATION,DK
2379,TO_DESTINATION,DK
2411,TO_DESTINATION,DK
2443,TO_DESTINATION,DK
2475,TO_DESTINATION,DK
2507,TO_DESTINATION,DK
2539,TO_DESTINATION,DK
2570,TO_DESTINATION,DK
2601,TO_DESTINATION,DK
2661,TO_DESTINATION,DK
2693,TO_DESTINATION,DK
2725,TO_DESTINATION,DK
2756,TO_DESTINATION,DK
2788,TO_DESTINATION,DK
2820,TO_DESTINATION,DK
2851,TO_DESTINATION,DK
2882,TO_DESTINATION,DK
2909,TO_DESTINATION,DK
2944,TO_DESTINATION,DK
2976,TO_DESTINATION,DK
3008,TO_DESTINATION,DK
3040,TO_DESTINATION,DK
3071,TO_DESTINATION,DK
3102,TO_DESTINATION,DK
3132,TO_DESTINATION,DK
3164,TO_DESTINATION,DK
3190,TO_DESTINATION,DK
3226,TO_DESTINATION,DK
3257,TO_DESTINATION,DK
3288,TO_DESTINATION,DK
3318,TO_DESTINATION,DK
3347,TO_DESTINATION,DK
3376,TO_DESTINATION,DK
3405,TO_DESTINATION,DK
3434,TO_DESTINATION,DK
3459,TO_DESTINATION,DK
3492,TO_DESTINATION,DK
3521,TO_DESTINATION,DK
3550,TO_DESTINATION,DK
221,TO_DESTINATION,EA20
250,TO_DESTINATION,EA20
279,TO_DESTINATION,EA20
308,TO_DESTINATION,EA20
337,TO_DESTINATION,EA20
363,TO_DESTINATION,EA20
395,TO_DESTINATION,EA20
424,TO_DESTINATION,EA20
453,TO_DESTINATION,EA20
482,TO_DESTINATION,EA20
513,TO_DESTINATION,EA20
544,TO_DESTINATION,EA20
575,TO_DESTINATION,EA20
606,TO_DESTINATION,EA20
634,TO_DESTINATION,EA20
668,TO_DESTINATION,EA20
699,TO_DESTINATION,EA20
730,TO_DESTINATION,EA20
761,TO_DESTINATION,EA20
792,TO_DESTINATION,EA20
823,TO_DESTINATION,EA20
854,TO_DESTINATION,EA20
885,TO_DESTINATION,EA20
911,TO_DESTINATION,EA20
