head,relation,tail
1037,HAS_PURPOSE,Personal
1038,HAS_PURPOSE,Personal
1039,HAS_PURPOSE,Personal
1040,HAS_PURPOSE,Personal
1041,HAS_PURPOSE,Personal
1042,HAS_PURPOSE,Personal
1043,HAS_PURPOSE,Personal
1044,HAS_PURPOSE,Personal
1045,HAS_PURPOSE,Personal
1046,HAS_PURPOSE,Personal
1047,HAS_PURPOSE,Personal
1048,HAS_PURPOSE,Personal
1049,HAS_PURPOSE,Personal
1050,HAS_PURPOSE,Personal
1051,HAS_PURPOSE,Personal
1052,HAS_PURPOSE,Personal
1053,HAS_PURPOSE,Personal
1054,HAS_PURPOSE,Personal
1055,HAS_PURPOSE,Personal
1056,HAS_PURPOSE,Personal
1057,HAS_PURPOSE,Personal
1058,HAS_PURPOSE,Personal
1059,HAS_PURPOSE,Personal
1060,HAS_PURPOSE,Personal
1061,HAS_PURPOSE,Personal
1062,HAS_PURPOSE,Personal
1063,HAS_PURPOSE,Personal
1064,HAS_PURPOSE,Personal
1065,HAS_PURPOSE,Personal
1066,HAS_PURPOSE,Personal
1067,HAS_PURPOSE,Personal
1068,HAS_PURPOSE,Personal
1069,HAS_PURPOSE,Personal
1070,HAS_PURPOSE,Personal
1071,HAS_PURPOSE,Personal
1072,HAS_PURPOSE,Personal
1073,HAS_PURPOSE,Personal
1074,HAS_PURPOSE,Personal
1075,HAS_PURPOSE,Personal
1076,HAS_PURPOSE,Personal
1077,HAS_PURPOSE,Personal
1078,HAS_PURPOSE,Personal
1079,HAS_PURPOSE,Personal
1080,HAS_PURPOSE,Personal
1081,HAS_PURPOSE,Personal
1082,HAS_PURPOSE,Personal
1083,HAS_PURPOSE,Personal
1084,HAS_PURPOSE,Personal
1085,HAS_PURPOSE,Personal
1086,HAS_PURPOSE,Personal
1087,HAS_PURPOSE,Personal
1088,HAS_PURPOSE,Personal
1089,HAS_PURPOSE,Personal
1090,HAS_PURPOSE,Personal
1091,HAS_PURPOSE,Personal
1092,HAS_PURPOSE,Personal
1093,HAS_PURPOSE,Personal
1094,HAS_PURPOSE,Personal
1095,HAS_PURPOSE,Personal
1096,HAS_PURPOSE,Personal
1097,HAS_PURPOSE,Personal
1098,HAS_PURPOSE,Personal
1099,HAS_PURPOSE,Personal
1100,HAS_PURPOSE,Personal
1101,HAS_PURPOSE,Personal
1102,HAS_PURPOSE,Personal
1103,HAS_PURPOSE,Personal
1104,HAS_PURPOSE,Personal
1105,HAS_PURPOSE,Personal
1106,HAS_PURPOSE,Personal
1107,HAS_PURPOSE,Personal
1108,HAS_PURPOSE,Personal
1109,HAS_PURPOSE,Personal
1110,HAS_PURPOSE,Personal
1111,HAS_PURPOSE,Personal
1112,HAS_PURPOSE,Personal
1113,HAS_PURPOSE,Personal
1114,HAS_PURPOSE,Personal
1115,HAS_PURPOSE,Personal
1116,HAS_PURPOSE,Personal
1117,HAS_PURPOSE,Personal
1118,HAS_PURPOSE,Personal
1119,HAS_PURPOSE,Personal
1120,HAS_PURPOSE,Personal
1121,HAS_PURPOSE,Personal
