head,relation,tail
690,HAS_EXPENDITURE,ACCOM
691,HAS_EXPENDITURE,ACCOM
692,HAS_EXPENDITURE,ACCOM
693,HAS_EXPENDITURE,ACCOM
694,HAS_EXPENDITURE,ACCOM
695,HAS_EXPENDITURE,ACCOM
696,HAS_EXPENDITURE,ACCOM
697,HAS_EXPENDITURE,ACCOM
698,HAS_EXPENDITURE,ACCOM
699,HAS_EXPENDITURE,ACCOM
700,HAS_EXPENDITURE,ACCOM
701,HAS_EXPENDITURE,ACCOM
702,HAS_EXPENDITURE,ACCOM
703,HAS_EXPENDITURE,ACCOM
704,HAS_EXPENDITURE,ACCOM
705,HAS_EXPENDITURE,ACCOM
706,HAS_EXPENDITURE,ACCOM
707,HAS_EXPENDITURE,ACCOM
708,HAS_EXPENDITURE,ACCOM
709,HAS_EXPENDITURE,ACCOM
710,HAS_EXPENDITURE,ACCOM
711,HAS_EXPENDITURE,ACCOM
712,HAS_EXPENDITURE,ACCOM
713,HAS_EXPENDITURE,ACCOM
714,HAS_EXPENDITURE,ACCOM
715,HAS_EXPENDITURE,ACCOM
716,HAS_EXPENDITURE,ACCOM
717,HAS_EXPENDITURE,ACCOM
718,HAS_EXPENDITURE,ACCOM
719,HAS_EXPENDITURE,ACCOM
720,HAS_EXPENDITURE,ACCOM
721,HAS_EXPENDITURE,ACCOM
722,HAS_EXPENDITURE,ACCOM
723,HAS_EXPENDITURE,ACCOM
724,HAS_EXPENDITURE,ACCOM
725,HAS_EXPENDITURE,ACCOM
726,HAS_EXPENDITURE,ACCOM
727,HAS_EXPENDITURE,ACCOM
728,HAS_EXPENDITURE,ACCOM
729,HAS_EXPENDITURE,ACCOM
730,HAS_EXPENDITURE,ACCOM
731,HAS_EXPENDITURE,ACCOM
732,HAS_EXPENDITURE,ACCOM
733,HAS_EXPENDITURE,ACCOM
734,HAS_EXPENDITURE,ACCOM
735,HAS_EXPENDITURE,ACCOM
736,HAS_EXPENDITURE,ACCOM
737,HAS_EXPENDITURE,ACCOM
738,HAS_EXPENDITURE,ACCOM
739,HAS_EXPENDITURE,ACCOM
740,HAS_EXPENDITURE,ACCOM
741,HAS_EXPENDITURE,ACCOM
742,HAS_EXPENDITURE,ACCOM
743,HAS_EXPENDITURE,ACCOM
744,HAS_EXPENDITURE,ACCOM
745,HAS_EXPENDITURE,ACCOM
746,HAS_EXPENDITURE,ACCOM
747,HAS_EXPENDITURE,ACCOM
748,HAS_EXPENDITURE,ACCOM
749,HAS_EXPENDITURE,ACCOM
750,HAS_EXPENDITURE,ACCOM
751,HAS_EXPENDITURE,ACCOM
752,HAS_EXPENDITURE,ACCOM
753,HAS_EXPENDITURE,ACCOM
754,HAS_EXPENDITURE,ACCOM
755,HAS_EXPENDITURE,ACCOM
756,HAS_EXPENDITURE,ACCOM
757,HAS_EXPENDITURE,ACCOM
758,HAS_EXPENDITURE,ACCOM
759,HAS_EXPENDITURE,ACCOM
760,HAS_EXPENDITURE,ACCOM
761,HAS_EXPENDITURE,ACCOM
762,HAS_EXPENDITURE,ACCOM
763,HAS_EXPENDITURE,ACCOM
764,HAS_EXPENDITURE,ACCOM
765,HAS_EXPENDITURE,ACCOM
766,HAS_EXPENDITURE,ACCOM
767,HAS_EXPENDITURE,ACCOM
768,HAS_EXPENDITURE,ACCOM
769,HAS_EXPENDITURE,ACCOM
770,HAS_EXPENDITURE,ACCOM
771,HAS_EXPENDITURE,ACCOM
772,HAS_EXPENDITURE,ACCOM
773,HAS_EXPENDITURE,ACCOM
774,HAS_EXPENDITURE,ACCOM
775,HAS_EXPENDITURE,ACCOM
776,HAS_EXPENDITURE,ACCOM
777,HAS_EXPENDITURE,ACCOM
778,HAS_EXPENDITURE,ACCOM
779,HAS_EXPENDITURE,ACCOM
780,HAS_EXPENDITURE,ACCOM
781,HAS_EXPENDITURE,ACCOM
782,HAS_EXPENDITURE,ACCOM
783,HAS_EXPENDITURE,ACCOM
784,HAS_EXPENDITURE,ACCOM
785,HAS_EXPENDITURE,ACCOM
786,HAS_EXPENDITURE,ACCOM
787,HAS_EXPENDITURE,ACCOM
788,HAS_EXPENDITURE,ACCOM
789,HAS_EXPENDITURE,ACCOM
790,HAS_EXPENDITURE,ACCOM
791,HAS_EXPENDITURE,ACCOM
792,HAS_EXPENDITURE,ACCOM
793,HAS_EXPENDITURE,ACCOM
794,HAS_EXPENDITURE,ACCOM
795,HAS_EXPENDITURE,ACCOM
796,HAS_EXPENDITURE,ACCOM
797,HAS_EXPENDITURE,ACCOM
798,HAS_EXPENDITURE,ACCOM
799,HAS_EXPENDITURE,ACCOM
800,HAS_EXPENDITURE,ACCOM
801,HAS_EXPENDITURE,ACCOM
802,HAS_EXPENDITURE,ACCOM
803,HAS_EXPENDITURE,ACCOM
804,HAS_EXPENDITURE,ACCOM
805,HAS_EXPENDITURE,ACCOM
806,HAS_EXPENDITURE,ACCOM
807,HAS_EXPENDITURE,ACCOM
808,HAS_EXPENDITURE,ACCOM
809,HAS_EXPENDITURE,ACCOM
810,HAS_EXPENDITURE,ACCOM
811,HAS_EXPENDITURE,ACCOM
812,HAS_EXPENDITURE,ACCOM
813,HAS_EXPENDITURE,ACCOM
814,HAS_EXPENDITURE,ACCOM
815,HAS_EXPENDITURE,ACCOM
816,HAS_EXPENDITURE,ACCOM
817,HAS_EXPENDITURE,ACCOM
818,HAS_EXPENDITURE,ACCOM
819,HAS_EXPENDITURE,ACCOM
820,HAS_EXPENDITURE,ACCOM
821,HAS_EXPENDITURE,ACCOM
822,HAS_EXPENDITURE,ACCOM
823,HAS_EXPENDITURE,ACCOM
824,HAS_EXPENDITURE,ACCOM
825,HAS_EXPENDITURE,ACCOM
826,HAS_EXPENDITURE,ACCOM
827,HAS_EXPENDITURE,ACCOM
828,HAS_EXPENDITURE,ACCOM
829,HAS_EXPENDITURE,ACCOM
830,HAS_EXPENDITURE,ACCOM
831,HAS_EXPENDITURE,ACCOM
832,HAS_EXPENDITURE,ACCOM
833,HAS_EXPENDITURE,ACCOM
834,HAS_EXPENDITURE,ACCOM
835,HAS_EXPENDITURE,ACCOM
836,HAS_EXPENDITURE,ACCOM
837,HAS_EXPENDITURE,ACCOM
838,HAS_EXPENDITURE,ACCOM
839,HAS_EXPENDITURE,ACCOM
840,HAS_EXPENDITURE,ACCOM
841,HAS_EXPENDITURE,ACCOM
842,HAS_EXPENDITURE,ACCOM
843,HAS_EXPENDITURE,ACCOM
844,HAS_EXPENDITURE,ACCOM
845,HAS_EXPENDITURE,ACCOM
846,HAS_EXPENDITURE,ACCOM
847,HAS_EXPENDITURE,ACCOM
848,HAS_EXPENDITURE,ACCOM
849,HAS_EXPENDITURE,ACCOM
850,HAS_EXPENDITURE,ACCOM
851,HAS_EXPENDITURE,ACCOM
852,HAS_EXPENDITURE,ACCOM
853,HAS_EXPENDITURE,ACCOM
854,HAS_EXPENDITURE,ACCOM
855,HAS_EXPENDITURE,ACCOM
856,HAS_EXPENDITURE,ACCOM
857,HAS_EXPENDITURE,ACCOM
858,HAS_EXPENDITURE,ACCOM
859,HAS_EXPENDITURE,ACCOM
860,HAS_EXPENDITURE,ACCOM
861,HAS_EXPENDITURE,ACCOM
862,HAS_EXPENDITURE,ACCOM
863,HAS_EXPENDITURE,ACCOM
864,HAS_EXPENDITURE,ACCOM
865,HAS_EXPENDITURE,ACCOM
866,HAS_EXPENDITURE,ACCOM
867,HAS_EXPENDITURE,ACCOM
868,HAS_EXPENDITURE,ACCOM
869,HAS_EXPENDITURE,ACCOM
870,HAS_EXPENDITURE,ACCOM
871,HAS_EXPENDITURE,ACCOM
872,HAS_EXPENDITURE,ACCOM
873,HAS_EXPENDITURE,ACCOM
874,HAS_EXPENDITURE,ACCOM
875,HAS_EXPENDITURE,ACCOM
876,HAS_EXPENDITURE,ACCOM
877,HAS_EXPENDITURE,ACCOM
