node_id,labels,props
1108,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PER
}"
1109,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PER
}"
1110,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PER
}"
1111,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PER
}"
1112,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PER
}"
1113,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PER
}"
1114,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PER
}"
1115,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PER
}"
1116,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PER
}"
1117,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PER
}"
1118,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PER
}"
1119,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PER
}"
1120,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PER
}"
1121,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PER
}"
1122,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PER
}"
1123,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PER
}"
1124,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1125,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1126,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1127,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1128,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1129,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1130,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1131,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1132,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1133,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1134,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1135,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1136,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1137,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1138,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1139,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1140,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1141,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1142,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1143,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1144,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1145,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1146,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1147,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1148,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1149,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1150,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1151,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1152,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1153,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1154,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1155,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1156,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1157,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1158,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1159,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1160,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1161,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1162,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1163,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1164,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1165,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1166,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1167,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1168,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1169,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1170,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1171,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1172,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1173,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1174,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1175,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1176,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1177,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1178,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1179,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1180,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1181,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1182,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1183,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1184,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1185,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1186,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1187,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1188,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1189,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1190,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1191,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1192,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1193,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1194,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1195,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1196,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1197,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1198,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1199,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1200,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1201,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1202,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1203,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1204,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1205,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1206,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1207,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1208,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1209,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1210,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1211,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1212,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1213,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1214,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1215,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: PROF
}"
1216,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1217,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1218,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1219,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1220,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1221,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1222,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1223,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1224,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1225,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1226,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1227,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1228,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1229,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1230,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1231,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1232,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1233,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1234,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1235,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1236,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1237,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1238,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1239,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1240,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1241,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1242,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1243,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1244,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1245,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1246,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1247,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1248,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1249,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1250,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1251,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1252,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1253,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1254,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1255,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1256,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1257,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1258,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1259,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1260,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1261,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1262,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1263,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1264,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1265,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1266,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1267,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1268,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1269,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1270,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1271,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1272,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1273,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1274,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1275,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1276,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1277,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1278,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1279,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1280,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1281,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1282,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1283,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1284,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1285,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1286,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1287,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1288,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1289,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1290,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1291,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1292,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1293,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1294,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1295,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1296,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1297,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1298,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1299,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1300,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1301,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1302,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1303,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1304,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1305,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1306,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1307,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1308,[Trip],"{
  unit: EUR,
  duration: N_GE4,
  freq: A,
  year: 2015,
  purpose: TOTAL
}"
1309,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1310,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1311,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1312,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1313,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1314,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1315,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1316,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1317,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1318,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1319,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1320,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1321,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1322,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1323,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1324,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1325,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1326,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1327,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1328,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1329,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1330,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1331,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1332,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1333,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1334,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1335,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1336,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1337,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1338,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1339,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1340,[Trip],"{
  unit: EUR,
  duration: N1-3,
  freq: A,
  year: 2016,
  purpose: PER
}"
1341,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2016,
  purpose: PER
}"
1342,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2016,
  purpose: PER
}"
1343,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2016,
  purpose: PER
}"
1344,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2016,
  purpose: PER
}"
1345,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2016,
  purpose: PER
}"
1346,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2016,
  purpose: PER
}"
1347,[Trip],"{
  unit: EUR,
  duration: N_GE1,
  freq: A,
  year: 2016,
  purpose: PER
}"
